BREWERS_PITCHER,PITCHER_ID,STADIUM,DATE_TIME,BATTER_SIDE,PITCH_TYPE,COUNT,REL_HEIGHT,REL_SIDE,EXTENSION,VELOCITY,INDUCED_VERT_BREAK,HORZ_BREAK,SPIN_RATE,TEMPERATURE,OUTS,PITCH_CALL,PLAY_RESULT
"Birchard, Ryan",804670,Neuroscience Group Field,2025-04-16 00:16:48.797,L,FC,22,6.471975644,-0.4040117736,6.209950536,88.344235899,11.784935927,-9.240235936,2396.612604104,46,0,"In Play, Out(s)",Field Out
"Birchard, Ryan",804670,Neuroscience Group Field,2025-04-16 00:31:47.549,R,FC,31,6.345740358,-0.8997904534,6.958731798,89.301935147,13.115587616,-6.470019555,2415.715026485,46,2,Ball,
"Root, Bayden",694843,Neuroscience Group Field,2025-04-16 00:43:23.865,L,SI,10,4.927908371,1.114659534,7.221563426,94.472808401,8.050830901,14.178962673,2304.119364977,46,0,Ball,
"Root, Bayden",694843,Neuroscience Group Field,2025-04-16 00:44:00.451,L,SI,30,4.836315788,1.025827237,6.6209348,91.517941101,5.253357453,12.057167395,2180.430765414,46,0,Ball,
"Sanchez, Dikember",699129,Neuroscience Group Field,2025-04-16 01:14:08.954,R,SL,11,5.615216111,1.858872156,5.763759151,84.440041234,-6.119164108,-12.047768254,2780.686312306,46,0,Swinging Strike,
"Root, Bayden",694843,Neuroscience Group Field,2025-04-16 00:57:58.169,R,SI,00,4.718350583,0.7960510067,6.685678201,94.36782743,2.548873366,7.383771694,2231.547351761,46,2,Called Strike,
"Root, Bayden",694843,Neuroscience Group Field,2025-04-16 00:58:13.658,R,SW,01,4.796634348,0.6202059288,6.730381097,86.250887737,-6.282353967,-12.925878769,2606.982585367,46,2,Called Strike,
"Sanchez, Dikember",699129,Neuroscience Group Field,2025-04-16 01:12:26.679,L,FA,10,5.875730573,1.400741429,6.200255785,89.178251708,6.162698022,-4.881620693,2335.57474836,46,0,Ball,
"Sanchez, Dikember",699129,Neuroscience Group Field,2025-04-16 01:17:21.452,L,FA,32,5.883791917,1.489757568,6.342245503,89.349013554,5.203005567,-7.102009776,2521.41755276,46,1,Foul,
"Rund, Aaron",810921,Neuroscience Group Field,2025-04-16 01:35:27.708,R,SL,00,5.10599624,1.312751153,7.277144812,85.837414666,1.841399297,-2.931039878,2334.566104406,46,1,Foul,
"Rund, Aaron",810921,Neuroscience Group Field,2025-04-16 01:52:31.093,L,SI,11,4.715128595,1.555611495,6.760061758,92.201464747,5.664190625,15.80404079,2141.486705071,46,2,Swinging Strike,
"Rund, Aaron",810921,Neuroscience Group Field,2025-04-16 01:49:30.644,L,SL,21,4.907101016,1.432214422,6.912142744,88.347205592,4.472956957,-3.867832911,2399.912409814,46,1,Ball,
"Letson, Bishop",811309,,2025-04-16 10:11:37.800,,CH,,5.329643158,1.858107874,7.652602476,74.61465,9.999584398,18.770887572,1731.283033,,,,
"Letson, Bishop",811309,,2025-04-16 10:13:35.110,,CH,,5.252227416,1.691628739,7.882752476,75.42357,6.113537884,17.268836192,1710.221175,,,,
"Rodriguez, Manuel",804973,Neuroscience Group Field,2025-04-16 17:12:03.183,L,FC,01,5.678798086,2.159263612,5.800559465,79.523082066,10.753448081,-10.800771767,2508.860789976,46,1,Called Strike,
"Rodriguez, Manuel",804973,Neuroscience Group Field,2025-04-16 17:08:51.221,L,FA,00,5.79781303,2.350491594,5.194826244,86.731017389,16.143993664,-0.8802462035,2577.084228289,46,0,Called Strike,
"Rodriguez, Manuel",804973,Neuroscience Group Field,2025-04-16 17:28:31.297,L,FC,11,5.765056128,2.150159508,5.598669077,80.045053573,13.667466878,-5.484326687,2574.193306406,46,0,Foul,
"Rodriguez, Manuel",804973,Neuroscience Group Field,2025-04-16 17:43:50.841,R,FC,11,5.668060206,2.156496294,6.16734052,81.190682227,11.777090804,-3.222582298,2507.307178101,46,0,"In Play, Out(s)",Field Out
"Rodriguez, Manuel",804973,Neuroscience Group Field,2025-04-16 17:44:24.890,L,SI,00,5.62091434,2.343941175,6.001379166,87.809479369,21.315466264,11.098933434,2515.737946571,46,1,Called Strike,
"Rodriguez, Manuel",804973,Neuroscience Group Field,2025-04-16 18:12:46.076,L,CH,01,5.645986225,2.05717655,6.283720843,82.68625996,7.166914185,20.576846362,2363.181338171,46,1,Foul Tip,
"Rodriguez, Yerlin",693750,Neuroscience Group Field,2025-04-16 19:12:11.909,L,SI,01,5.291531315,2.092041039,6.287055454,96.151005498,12.109110266,14.577446785,2250.883709589,46,1,Swinging Strike,
"Seppings, Jack",808952,,2025-04-16 14:51:02.810,,SL,,5.392896587,2.819209562,6.452967184,77.22224,2.742188535,-2.368332613,,,,,
"Rodriguez, Yerlin",693750,Neuroscience Group Field,2025-04-16 19:07:29.157,R,SL,10,5.673347059,2.038545382,6.293689989,90.370241087,4.234082592,-4.72941076,2755.698468907,46,1,Ball,
"Rodriguez, Yerlin",693750,Neuroscience Group Field,2025-04-16 19:13:10.914,L,SI,00,5.352413193,1.893135413,6.013413075,96.576098177,12.842892414,9.698580168,2275.090674562,46,1,Ball,
"Langhorne, Miles",695680,,2025-04-16 14:46:34.670,,FA,,5.16888734,1.617713167,5.996319853,85.79418,13.415552818,10.850730712,2084.148726,,,,
"Rodriguez, Yerlin",693750,Neuroscience Group Field,2025-04-16 19:08:51.453,R,SL,32,5.822317635,1.517520674,6.303878473,88.276163151,0.3581473141,-6.135233329,2651.618179254,46,1,"In Play, Run(s)",Single
"Maldonado, Aidan",682251,Neuroscience Group Field,2025-04-16 19:25:52.392,L,FA,02,5.828127574,1.446036567,6.36291577,93.793372455,17.677321372,10.309622498,2058.846667687,46,0,Ball,
"Maldonado, Aidan",682251,Neuroscience Group Field,2025-04-16 19:25:24.670,L,FA,01,5.743589824,1.517881113,6.427572768,93.327205673,13.721669725,12.318764663,2101.078558879,46,0,Swinging Strike,
"Seppings, Jack",808952,Five County Stadium,2025-04-17 00:29:24.830,L,FC,01,6.182196397,2.781023466,6.384724394,86.966487311,3.435214053,0.4411866933,2565.917699097,67,1,Foul,
"Seppings, Jack",808952,Five County Stadium,2025-04-17 00:26:22.453,L,FC,01,6.099448035,2.808849091,6.414835656,86.887673836,3.480582009,0.3800477379,2608.398750518,67,0,Ball,
"Seppings, Jack",808952,Five County Stadium,2025-04-17 00:43:38.482,R,FC,00,6.018800681,2.603687953,6.568941121,85.569120995,5.017910538,-2.891253645,2598.128439119,67,2,"In Play, Out(s)",Field Out
"Seppings, Jack",808952,Five County Stadium,2025-04-17 00:39:36.269,R,SW,00,5.881576258,2.885909574,6.438118531,80.815224492,0.086993104,-15.448259629,2756.107193942,67,1,Foul,
"Seppings, Jack",808952,Five County Stadium,2025-04-17 00:32:43.853,L,CH,22,6.035521413,2.925242303,6.542663189,86.907504618,-1.018694602,16.238875328,1687.672032355,67,2,Swinging Strike,
"Seppings, Jack",808952,Five County Stadium,2025-04-17 00:41:51.835,R,FC,10,6.068804005,2.74377625,6.413659809,86.017353008,4.457418888,0.6307481148,2676.34865326,67,1,Ball,
"Flores, Anthony",800260,Neuroscience Group Field,2025-04-17 23:58:25.496,L,FA,10,5.171193114,-1.642768605,5.934498458,89.328629961,9.768643826,-2.867100211,2729.365238896,58,2,Ball,
"Flores, Anthony",800260,Neuroscience Group Field,2025-04-17 23:57:05.890,L,SL,01,5.211942885,-1.631117296,5.73667814,84.451868777,1.677582263,2.04779013,2954.918456137,58,1,Ball,
"Flores, Anthony",800260,Neuroscience Group Field,2025-04-18 00:09:42.629,R,CU,02,5.502166094,-1.523883262,5.804760027,81.253849962,0.5207888458,18.043014467,3291.736371593,58,1,"In Play, Out(s)",Field Out
"Flores, Anthony",800260,Neuroscience Group Field,2025-04-18 00:00:49.845,R,CU,21,5.61745355,-1.487197502,5.700968776,80.471036725,-1.329595765,17.839411093,3239.98912841,58,2,Ball,
"Gillis, Tanner",828705,Five County Stadium,2025-04-18 00:14:54.056,R,SL,22,5.662528358,1.798461554,6.947799936,84.975666896,-3.91595265,-6.442061361,2619.309172315,70,0,Ball,
"Flores, Anthony",800260,Neuroscience Group Field,2025-04-17 23:57:34.308,L,CU,12,5.595766811,-1.435245389,5.769980265,81.565934373,-4.316706674,16.597142021,3319.691446267,58,1,"In Play, Out(s)",Field Out
"Flores, Anthony",800260,Neuroscience Group Field,2025-04-18 00:20:36.279,R,CU,11,5.616855105,-1.464119207,5.483843764,79.633545363,-7.013098529,10.37169239,3247.27664463,58,1,Called Strike,
"Flores, Anthony",800260,Neuroscience Group Field,2025-04-18 00:21:29.107,R,CU,12,5.66149184,-1.440037193,5.571869524,79.134452507,-9.473150134,19.936862015,3399.405547366,58,1,"In Play, No Out",Single
"Birchard, Ryan",804670,Neuroscience Group Field,2025-04-16 00:29:21.385,R,FC,00,6.479893114,-0.5750895001,7.017268474,89.181665241,15.287132581,-4.013903844,2267.810744162,46,1,Ball,
"Sanchez, Dikember",699129,Neuroscience Group Field,2025-04-16 01:13:06.543,L,FA,30,5.927053729,1.411922517,6.289790383,90.578791556,6.477430461,-5.622312552,2439.113174417,46,0,Ball,
"Root, Bayden",694843,Neuroscience Group Field,2025-04-16 00:57:24.965,L,SL,00,4.677826525,0.7609621945,6.675647895,92.263156969,0.02638439282,0.7552520209,2110.787359713,46,0,"In Play, Out(s)",Grounded Into DP
"Sanchez, Dikember",699129,Neuroscience Group Field,2025-04-16 01:13:52.064,R,FA,10,5.901989773,1.290427591,6.462562097,90.590116079,10.053446352,-4.900124345,2303.998964344,46,0,Foul,
"DeBerry, Jaron",809229,Maryvale Backfield 7,2025-04-15 10:55:08.610,R,SL,30,5.345584922,1.463308111,6.860554119,84.69896,1.99078563,-7.142362173,2706.131505,,0,In Play,Single
"Sanchez, Dikember",699129,Neuroscience Group Field,2025-04-16 01:16:56.896,L,FA,32,5.944030257,1.194981263,6.460094934,88.492636673,8.042024146,-5.318559011,2391.056455748,46,1,Foul,
"Sanchez, Dikember",699129,Neuroscience Group Field,2025-04-16 01:22:02.153,L,SL,12,5.633236255,1.668562904,5.780986654,81.884721147,-4.965829311,-16.419573802,2841.103492085,46,2,"In Play, Out(s)",Field Out
"Sanchez, Dikember",699129,Neuroscience Group Field,2025-04-16 01:21:15.115,L,SL,02,5.869750794,1.563299418,6.262290385,87.332673526,3.782158665,-5.742965787,2308.345310617,46,2,Ball,
"Rund, Aaron",810921,Neuroscience Group Field,2025-04-16 01:37:58.089,R,SW,01,4.79331418,1.371109413,6.357461858,80.919299506,7.846138688,-13.975805047,2491.522453703,46,2,Called Strike,
"Rund, Aaron",810921,Neuroscience Group Field,2025-04-16 01:53:28.647,L,SW,12,4.745338214,1.366270272,6.478831117,80.805302547,2.23919159,-22.599313631,2416.020482985,46,2,Foul,
"Rund, Aaron",810921,Neuroscience Group Field,2025-04-16 01:54:23.342,L,SI,12,4.727639628,1.513378498,7.172016651,94.457325169,3.219535229,17.409073559,2209.457085347,46,2,Ball,
"Rund, Aaron",810921,Neuroscience Group Field,2025-04-16 01:49:46.971,L,SI,31,4.728124421,1.391897008,6.664953655,94.428020397,5.383171333,16.790030416,2317.531298626,46,1,"In Play, Out(s)",Field Out
"Rund, Aaron",810921,Neuroscience Group Field,2025-04-16 01:46:56.375,L,SI,00,4.817444094,1.407024499,6.941088993,92.490103585,7.23515347,17.253160886,2193.787315424,46,0,Foul Tip,
"Letson, Bishop",811309,,2025-04-16 10:14:19.860,,SW,,5.070179188,2.203559806,7.050611356,73.7545,-3.529292059,-18.249035711,2239.34368,,,,
"Letson, Bishop",811309,,2025-04-16 10:14:45.550,,FA,,5.83820733,1.34029381,7.602439853,89.60863,12.327584434,14.418240833,2350.837471,,,,
"Rodriguez, Manuel",804973,Neuroscience Group Field,2025-04-16 17:14:39.315,R,FA,01,5.814742105,2.193468601,5.928492624,89.499808352,18.313171553,-1.425956464,2850.32572612,46,2,Ball,
"Rodriguez, Manuel",804973,Neuroscience Group Field,2025-04-16 17:13:29.924,L,FA,12,5.686779167,2.264855554,5.644010723,88.823313816,16.955180618,-0.4388938791,2757.375219749,46,1,"In Play, Out(s)",Field Out
"Rodriguez, Manuel",804973,Neuroscience Group Field,2025-04-16 17:16:12.933,R,FC,22,5.794223621,2.0757134,4.958305729,78.876386244,5.146545737,-15.651566372,2579.930969768,46,2,Swinging Strike,
"Rodriguez, Manuel",804973,Neuroscience Group Field,2025-04-16 17:31:07.841,L,FA,22,5.728413704,2.098984194,5.954399989,87.131626923,15.230029274,-5.440970205,2724.762549735,46,1,Foul,
"Rodriguez, Manuel",804973,Neuroscience Group Field,2025-04-16 17:46:28.523,L,CH,01,5.630794418,2.253805261,6.579613723,84.795189511,11.574660777,18.519122068,2380.966810134,46,2,Swinging Strike,
"Rodriguez, Manuel",804973,Neuroscience Group Field,2025-04-16 18:02:34.646,L,SI,10,5.594443513,2.264029756,5.945993884,88.339914556,16.773257535,12.660696679,2463.966761642,46,2,Ball,
"Rodriguez, Manuel",804973,Neuroscience Group Field,2025-04-16 18:00:40.175,R,SW,12,5.782875028,1.90231393,5.988704568,78.14980405,2.856634861,-15.115874107,2614.706569652,46,1,Foul,
"Seppings, Jack",808952,,2025-04-16 14:52:28.930,,FA,,5.560733111,2.637028859,6.477119853,84.57322,16.004491599,8.905963069,1816.62654,,,,
"Rodriguez, Yerlin",693750,Neuroscience Group Field,2025-04-16 19:12:30.161,L,SI,02,5.438636538,1.7559046,6.169058709,96.448562833,12.905773832,9.374905367,2437.857737054,46,1,"In Play, Run(s)",Single
"Rodriguez, Yerlin",693750,Neuroscience Group Field,2025-04-16 19:14:04.190,L,SL,21,5.71425447,1.495938964,6.377871075,88.965264995,1.244183651,-7.812889054,2813.560328762,46,1,Swinging Strike,
"Maldonado, Aidan",682251,Neuroscience Group Field,2025-04-16 19:26:10.389,L,CH,12,5.642382133,1.657365697,5.887449008,85.012266291,3.484530134,16.26814848,2022.545063606,46,0,"In Play, Out(s)",Field Out
"Seppings, Jack",808952,Five County Stadium,2025-04-17 00:27:00.157,L,FC,21,5.958653363,2.695135913,6.600913063,85.586486202,-1.632945868,2.987959402,2477.933906264,67,0,Swinging Strike (Blocked),
"Seppings, Jack",808952,Five County Stadium,2025-04-17 00:29:06.637,L,CH,00,6.200641245,2.789886054,6.574691089,85.670426266,3.38025068,15.357491451,1696.629905786,67,1,Called Strike,
"Seppings, Jack",808952,Five County Stadium,2025-04-17 00:25:08.189,R,FC,00,6.054678768,2.726851187,6.670734182,86.457833483,4.587838845,0.8599921509,2440.528088061,67,0,Swinging Strike (Missed Bunt),
"Seppings, Jack",808952,Five County Stadium,2025-04-17 00:38:44.089,L,SW,01,5.906872486,2.946024916,6.514497762,81.174300672,0.6977462689,-17.90419553,2651.745608408,67,0,Called Strike,
"Seppings, Jack",808952,Five County Stadium,2025-04-17 00:42:07.712,R,FA,20,6.087361469,2.663970554,6.485866529,91.238823101,14.997376548,13.677392962,2206.053878418,67,1,Called Strike,
"Flores, Anthony",800260,Neuroscience Group Field,2025-04-18 00:10:49.458,L,SL,11,5.168880164,-1.883813455,5.687236795,83.786909452,5.99020526,12.979513522,3116.059666759,58,2,Called Strike,
"Flores, Anthony",800260,Neuroscience Group Field,2025-04-17 23:45:29.852,R,CU,22,5.660143181,-1.463585514,5.800364283,81.556059945,-6.105110914,16.004847683,3264.57075693,58,2,Ball,
"Flores, Anthony",800260,Neuroscience Group Field,2025-04-18 00:01:09.152,R,FA,31,5.307279793,-1.630508753,6.000347165,87.384360954,12.742058731,-2.818793616,2703.597302215,58,2,"In Play, Out(s)",Field Out
"Flores, Anthony",800260,Neuroscience Group Field,2025-04-17 23:58:41.882,L,SL,20,5.190601601,-1.725790082,5.68790698,85.121635283,3.065361867,2.938219086,3042.826023399,58,2,Called Strike,
"Flores, Anthony",800260,Neuroscience Group Field,2025-04-18 00:23:35.991,L,FA,11,5.252151478,-1.600863149,6.074881199,87.849436094,7.871462643,-0.7780079554,2665.95063123,58,1,"In Play, Run(s)",Home Run
"Birchard, Ryan",804670,Neuroscience Group Field,2025-04-16 00:17:21.473,R,FA,00,6.554086552,-0.7441938536,7.115620656,92.800825037,23.203255916,1.933917439,2229.983999542,46,1,Ball,
"Root, Bayden",694843,Neuroscience Group Field,2025-04-16 00:43:07.412,L,SI,00,4.916993148,0.7979107136,6.450182669,92.243382834,3.682825346,9.911608892,2236.336853804,46,0,Ball,
"Birchard, Ryan",804670,Neuroscience Group Field,2025-04-16 00:30:51.240,R,FC,10,6.450841441,-0.7224765219,6.476442781,88.964182203,13.149197363,-5.477802474,2283.516322747,46,2,Swinging Strike,
"Sanchez, Dikember",699129,Neuroscience Group Field,2025-04-16 01:14:48.400,R,SL,22,5.661870986,1.518278409,5.902442433,83.214506026,-5.041190449,-12.991973996,2878.89998702,46,0,"In Play, Out(s)",Forceout
"Sanchez, Dikember",699129,Neuroscience Group Field,2025-04-16 01:15:29.936,L,FA,00,5.941287072,1.605093884,6.199613573,89.382237101,5.120128301,-5.097047124,2355.141840895,46,1,Ball,
"Root, Bayden",694843,Neuroscience Group Field,2025-04-16 00:56:20.712,L,SI,11,4.875460033,0.6634492538,6.536924604,92.276227221,7.363658202,3.231797549,2248.840793614,46,0,Ball,
"Sanchez, Dikember",699129,Neuroscience Group Field,2025-04-16 01:08:38.626,R,FA,10,5.864372564,1.970932092,5.98228966,89.899792729,6.075882649,1.098507209,2284.137401217,46,0,Ball,
"Sanchez, Dikember",699129,Neuroscience Group Field,2025-04-16 01:08:53.037,R,SL,20,5.496430072,2.18003637,6.135161685,85.580186112,-3.65667897,-7.73645701,2632.181143184,46,0,Ball,
"Root, Bayden",694843,Neuroscience Group Field,2025-04-16 00:46:03.755,L,SL,00,4.970047469,1.082824742,6.73273506,88.299451108,1.771686923,-3.880755875,2762.272785597,46,0,Called Strike,
"Rund, Aaron",810921,Neuroscience Group Field,2025-04-16 01:34:37.188,L,SI,00,4.739179461,1.403111401,6.551979401,93.722217635,6.213462295,17.859139767,2194.650761722,46,0,Called Strike,
"Rund, Aaron",810921,Neuroscience Group Field,2025-04-16 01:53:49.518,L,SI,12,4.724127983,1.357378054,7.031837911,92.177829361,6.256691134,12.966707004,2148.288048525,46,2,Foul,
"Rund, Aaron",810921,Neuroscience Group Field,2025-04-16 01:47:11.983,L,SI,01,4.859935605,1.505656856,6.774066664,93.592727528,8.379302224,20.396616234,2254.562333231,46,0,Ball,
"Rund, Aaron",810921,Neuroscience Group Field,2025-04-16 01:52:47.884,L,SI,12,4.768920448,1.301300214,7.176826042,92.301159498,3.920989282,11.957313157,2136.926853123,46,2,Foul,
"Letson, Bishop",811309,,2025-04-16 10:11:00.260,,SW,,5.315662766,2.116701148,7.343961356,71.48152,-5.31708273,-19.89615188,2212.808075,,,,
"Letson, Bishop",811309,,2025-04-16 10:10:06.380,,FA,,5.640455867,1.635543273,7.913729853,82.28202,15.64798154,10.716725833,2199.175963,,,,
"Letson, Bishop",811309,,2025-04-16 10:11:55.870,,FA,,5.785037754,1.764433853,7.678539853,82.13464,15.149999342,9.504012195,2290.375546,,,,
"Letson, Bishop",811309,,2025-04-16 10:10:30.620,,SI,,5.507556437,1.84155965,7.940583722,82.25864,9.747701425,17.243014132,2190.109499,,,,
"Rodriguez, Manuel",804973,Neuroscience Group Field,2025-04-16 17:14:08.678,R,FA,00,5.7751436,2.138584848,5.416850836,86.362673437,16.185334053,-0.2347991475,2662.32406453,46,2,Swinging Strike,
"Rodriguez, Manuel",804973,Neuroscience Group Field,2025-04-16 17:28:02.531,L,SI,00,5.688727865,2.237912365,5.795591271,88.209049897,15.858212502,8.880584332,2581.684726373,46,0,Ball,
"Rodriguez, Manuel",804973,Neuroscience Group Field,2025-04-16 17:30:19.384,L,FA,02,5.692661732,2.218836885,5.339802752,87.6937743,16.646685548,-2.509265514,2676.243685588,46,1,Ball,
"Rodriguez, Manuel",804973,Neuroscience Group Field,2025-04-16 17:28:16.424,L,FA,10,5.729594524,2.358191892,5.654649546,86.665239909,16.475566885,4.425033833,2554.03053414,46,0,Called Strike,
"Rodriguez, Manuel",804973,Neuroscience Group Field,2025-04-16 17:32:40.536,L,FA,01,5.728784854,1.916313655,6.214900111,87.792848776,14.061565336,1.048368065,2709.797216759,46,2,Swinging Strike,
"Rodriguez, Manuel",804973,Neuroscience Group Field,2025-04-16 17:30:34.036,L,SW,12,5.783085197,1.900900893,5.222422169,75.688048093,-1.005357357,-15.256995896,2605.495675699,46,1,Ball,
"Rodriguez, Manuel",804973,Neuroscience Group Field,2025-04-16 17:33:45.037,L,FA,22,5.769154544,2.057033954,6.101528461,87.814196292,15.795117003,-4.33370438,2729.128620052,46,2,"In Play, Out(s)",Field Out
"Rodriguez, Manuel",804973,Neuroscience Group Field,2025-04-16 17:31:42.149,L,FC,22,5.744809224,2.069158193,5.530501765,80.800799727,9.767069629,-14.179936381,2641.791416072,46,1,"In Play, Out(s)",Field Out
"Rodriguez, Manuel",804973,Neuroscience Group Field,2025-04-16 17:43:18.480,R,FA,00,5.722152286,2.07206184,6.408200121,87.055057122,18.042994783,2.379201252,2682.035424612,46,0,Ball,
"Rodriguez, Manuel",804973,Neuroscience Group Field,2025-04-16 18:00:03.507,R,FA,01,5.708075078,2.250664779,6.042389135,87.477608986,14.50202712,2.182115964,2703.604467953,46,1,Foul,
"Rodriguez, Manuel",804973,Neuroscience Group Field,2025-04-16 18:01:46.207,R,FC,32,5.699007084,1.988829093,4.466394843,79.741051782,9.259942481,-10.510732331,2521.195025363,46,1,"In Play, Out(s)",Field Out
"Rodriguez, Manuel",804973,Neuroscience Group Field,2025-04-16 17:59:13.654,L,CH,00,5.76318382,2.19133185,5.572004038,83.086042807,16.783164199,10.188327544,2317.027339225,46,0,"In Play, Out(s)",Field Out
"Rodriguez, Manuel",804973,Neuroscience Group Field,2025-04-16 18:11:44.059,L,SI,20,5.616316843,2.332971746,5.612746167,87.109190314,15.830012757,12.019777884,2578.293134262,46,0,Called Strike,
"Rodriguez, Manuel",804973,Neuroscience Group Field,2025-04-16 18:01:13.975,R,SI,12,5.742290895,1.863056223,6.268875686,88.058840315,17.708079993,4.756616373,2547.073707066,46,1,Ball,
"Rodriguez, Manuel",804973,Neuroscience Group Field,2025-04-16 18:13:27.434,R,FC,00,5.662054003,2.148348973,5.921546115,80.549134107,15.564310175,-6.256432589,2549.757087077,46,2,Ball,
"Rodriguez, Manuel",804973,Neuroscience Group Field,2025-04-16 18:29:15.409,R,FC,20,5.695420652,1.987438982,6.257403439,79.023204836,12.536589225,-11.298192406,2495.531497839,46,2,Swinging Strike,
"Rodriguez, Manuel",804973,Neuroscience Group Field,2025-04-16 18:27:23.080,L,CH,01,5.675504736,2.051093458,5.843283715,83.475604325,10.637046142,16.187719536,2290.567707269,46,0,"In Play, Out(s)",Field Out
"Rodriguez, Manuel",804973,Neuroscience Group Field,2025-04-16 18:29:00.666,R,SI,10,5.774084123,1.924200062,5.876647532,87.005639556,15.522660703,12.298385253,2448.389639469,46,2,Ball,
"Rodriguez, Manuel",804973,Neuroscience Group Field,2025-04-16 18:32:48.961,R,FC,11,5.705990415,1.954153526,6.221726357,79.221201912,11.907000258,-14.566804893,2544.769350545,46,2,Foul,
"Seppings, Jack",808952,,2025-04-16 14:50:34.450,,SL,,5.407973975,2.66520361,6.736487184,76.79522,2.88118018,-1.094665241,2431.170766,,,,
"Rodriguez, Yerlin",693750,Neuroscience Group Field,2025-04-16 19:10:55.958,L,SL,31,5.723172851,1.546211517,6.346409885,89.074415679,0.5246912022,-10.513267942,2818.123906515,46,1,Hit By Pitch,
"Seppings, Jack",808952,,2025-04-16 14:50:47.810,,SW,,5.291574674,3.071165526,6.309531356,73.97747,3.47182323,-12.276571544,2526.823909,,,,
"Cruz, Stiven",691602,,2025-04-16 15:34:15.480,,CH,,4.610035477,1.222559682,4.745932476,83.16984,-5.11144701,19.179446264,1853.395541,,,,
"Seppings, Jack",808952,Five County Stadium,2025-04-17 00:23:53.956,R,SW,20,5.897574002,2.844378722,6.458864572,81.68100225,1.005010988,-8.698824109,2665.992047059,67,0,Ball,
"Seppings, Jack",808952,Five County Stadium,2025-04-17 00:28:35.637,R,FA,10,6.334973094,2.626101129,6.38174606,88.904247261,19.012829368,10.264942576,2190.848431287,67,0,"In Play, Out(s)",Field Out
"Seppings, Jack",808952,Five County Stadium,2025-04-17 00:23:34.535,R,FA,10,6.076260539,2.54170856,6.488480022,90.626207148,14.04893683,10.835048331,1922.885699486,67,0,Ball,
"Seppings, Jack",808952,Five County Stadium,2025-04-17 00:22:58.638,R,FC,00,5.990399238,2.869990899,6.580148249,86.766448948,4.073271402,3.94111909,2489.863734728,67,0,Ball,
"Seppings, Jack",808952,Five County Stadium,2025-04-17 00:30:28.801,L,CH,12,6.02433248,2.930721461,6.538406328,87.166973703,4.313811616,17.769705499,1833.1152161,67,2,"In Play, No Out",Single
"Seppings, Jack",808952,Five County Stadium,2025-04-17 00:40:49.975,R,FC,31,6.030809839,2.81335258,6.32510003,85.744046983,2.988362605,-1.009503749,2616.079306311,67,1,Ball,
"Seppings, Jack",808952,Five County Stadium,2025-04-17 00:41:21.809,R,SW,00,5.983018364,2.97476731,6.492901532,81.292594881,-0.6373884,-16.790889714,2678.941969381,67,1,Ball,
"Seppings, Jack",808952,Five County Stadium,2025-04-17 00:31:43.344,L,FC,20,5.986803622,2.98374929,6.444210409,87.62623106,7.474883929,-1.092136344,2593.221701697,67,2,Swinging Strike,
"Seppings, Jack",808952,Five County Stadium,2025-04-17 00:42:25.034,R,FC,21,6.005859992,2.775055154,6.494509534,85.076495996,3.300281587,-3.733635553,2545.168211457,67,1,Called Strike,
"Flores, Anthony",800260,Neuroscience Group Field,2025-04-17 23:41:04.833,L,FA,00,5.347598808,-1.544155315,5.787803998,89.375599579,10.334122377,-8.484238981,2539.045305163,58,0,Swinging Strike,
"Flores, Anthony",800260,Neuroscience Group Field,2025-04-18 00:09:25.259,R,FA,01,5.296713493,-1.570572157,5.773729811,86.683593408,8.087731621,-4.857633275,2370.873314224,58,1,Foul,
"Flores, Anthony",800260,Neuroscience Group Field,2025-04-17 23:45:45.435,R,SL,32,5.130839212,-1.727620305,5.836168898,86.008882181,-0.4305761001,9.871999684,3037.596235821,58,2,"In Play, Out(s)",Field Out
"Flores, Anthony",800260,Neuroscience Group Field,2025-04-18 00:11:04.716,L,CU,12,5.701622802,-1.399612237,6.189455768,80.727374619,-4.491922964,15.977662355,3251.758006675,58,2,Ball,
"Flores, Anthony",800260,Neuroscience Group Field,2025-04-18 00:08:40.026,R,FA,10,5.29527251,-1.736446623,5.909822649,88.215504074,9.022001855,-5.091834153,2376.14427101,58,0,"In Play, Out(s)",Field Out
"Flores, Anthony",800260,Neuroscience Group Field,2025-04-18 00:11:22.027,L,CU,22,5.59071377,-1.413160659,5.858899142,82.06900479,-6.817172689,15.73734392,3322.648273712,58,2,Swinging Strike,
"Gillis, Tanner",828705,Five County Stadium,2025-04-18 00:15:41.213,R,FC,00,5.645796792,1.890917804,6.786506447,90.185556952,3.400345638,1.364366257,2682.460098219,70,1,"In Play, Out(s)",Field Out
"Flores, Anthony",800260,Neuroscience Group Field,2025-04-18 00:26:18.233,R,CU,02,5.532477349,-1.530714311,5.90399819,80.925013593,-5.265447338,15.158705181,,58,2,Ball,
"Flores, Anthony",800260,Neuroscience Group Field,2025-04-18 00:20:22.587,R,CU,01,5.724407257,-1.375036779,5.88460551,80.71520593,-5.033973216,11.36936556,,58,1,Ball,
"Gillis, Tanner",828705,Five County Stadium,2025-04-18 00:34:35.199,R,SL,11,5.864278309,1.870028584,6.884768656,84.431863409,-2.013247686,-3.154015698,2591.871838435,70,1,Foul Tip,
